Start Time,End Time,Assigned,Name,PaperId,Presenter,Options,Great Together,Ok Together,Not Ok Together,Don't know if should be together,Interested in,Options 11-20,More button1 clicked,More button2 clicked,Specials 1-3,Specials 4-6,Comments
2014-01-20T21:36:22Z,2014-01-20T21:37:33Z,2, Tovi Grossman,pn142,,"pn428,pn714,pn1007,pn372,pn1488,pn1628,pn1275,pn205,pn1200,pn1936","pn1488,pn1007,pn372","pn1200,pn1628,pn205","pn1936,pn1275","pn714,pn428","pn1488,pn372,pn1628","pn1225,pn1190,pn1336,pn1776,pn1046,pn739,pn672,pn1482,pn896,pn2112",FALSE,FALSE,"crs153,sig107,case138","crs122,crs138,sig114",
2014-01-20T21:34:22Z,2014-01-20T21:37:40Z,12," Patrick Baudisch 
",pn371,,"pn728,pn794,to114,pn2216,pn1635,pn1472,pn241,pn775,pn2010,pn1983","pn241,pn794",,"pn2216,pn1635,pn775,pn138,pn183,pn1225,pn2372,pn728,pn1472,pn916,pn2022,pn2010,pn2041,pn2442,pn796","to114,pn673,pn1983",,"pn673,pn2372,pn916,pn1225,pn183,pn2041,pn2442,pn2022,pn796,pn138",TRUE,FALSE,"crs142,crs158,crs153","case150,crs122,crs123",
2014-01-20T21:34:22Z,2014-01-20T21:37:41Z,12," Patrick Baudisch 
",pn371,,"pn728,pn794,to114,pn2216,pn1635,pn1472,pn241,pn775,pn2010,pn1983","pn241,pn794",,"pn2216,pn1635,pn775,pn138,pn183,pn1225,pn2372,pn728,pn1472,pn916,pn2022,pn2010,pn2041,pn2442,pn796","to114,pn673,pn1983",,"pn673,pn2372,pn916,pn1225,pn183,pn2041,pn2442,pn2022,pn796,pn138",TRUE,FALSE,"crs142,crs158,crs153","case150,crs122,crs123",
2014-01-20T21:25:27Z,2014-01-20T21:38:06Z,1,Manolis Savva,pn223,,"pn1414,pn1684,pn2214,pn1623,pn1203,pn1182,pn2200,pn216,pn884,pn2268","pn216,pn1623,pn1414","pn1203,pn1182,pn2214,pn2268,pn884,pn2200","pn1736,pn1821,pn2293,pn1377","pn1446,pn761,pn1684,pn1354,pn1514,pn1413","pn2268,pn1414,pn1514,pn216,pn1203,pn1623,crs102,crs122,crs149,pn1446","pn1446,pn1413,pn1514,pn1736,pn950,pn2293,pn761,pn1354,pn1377,pn1821",TRUE,TRUE,"crs149,crs102,crs122","crs147,crs123,crs100",
2014-01-20T21:36:11Z,2014-01-20T21:38:24Z,3,,pn1642,,"pn967,pn2048,pn2225,pn2220,pn763,pn1268,pn1470,pn2129,pn526,pn1123","pn967,pn2129,pn2220,pn2048",pn763,,"pn1268,pn2225,pn1470",,"pn1549,pn1375,pn558,pn2095,pn1347,pn180,pn1333,pn1763,pn1675,pn924",FALSE,FALSE,"case163,sig103,crs116","crs153,crs111,crs138",
2014-01-20T21:32:06Z,2014-01-20T21:39:26Z,3," 
Caroline Appert",pn426,,"pn343,pn113,pn2117,to114,pn1203,pn1092,pn2277,pn2216,pn2394,pn896","pn2117,pn2394","pn2216,pn343,pn1092","pn1203,pn2277","to114,pn896","pn896,pn113,pn2216,pn2117,pn343,pn2394,pn1092","pn219,pn583,pn601,pn1916,pn420,pn345,pn386,pn1057,pn1756,pn1983",FALSE,FALSE,"case138,crs122,case150","crs129,crs149,crs102",
2014-01-20T21:33:13Z,2014-01-20T21:39:30Z,1,Anne Hsu,pn761,,"pn1336,pn1707,pn1009,pn2284,pn121,pn493,pn2214,pn787,pn2274,pn2317","pn2214,pn1821,pn121,pn1120,pn1684,pn884,pn1055,pn802","pn2317,pn493,pn787,pn1009,pn2274","pn1200,pn399,pn1336","pn1182,pn286,pn2284,pn1707","crs111,pn2214,pn1120,pn121,pn2274,pn787,pn1684,pn493","pn286,pn802,pn884,pn1120,pn1200,pn399,pn1055,pn1182,pn1684,pn1821",TRUE,TRUE,"sig111,case147,crs123","crs102,crs111,crs161",
2014-01-20T21:36:03Z,2014-01-20T21:41:01Z,5," Niels Henze 
",pn1372,,"pn896,pn2168,pn521,pn2022,pn2001,pn654,pn2447,pn1179,pn1958,pn672",pn2022,"pn2168,pn672,pn104,pn521","pn1776,pn1485,pn1460,pn654,pn1503,pn983,pn224,pn1237,pn2447,pn1179,pn1949","pn2117,pn896,pn2001,pn1958","pn521,pn2168,pn2022","pn1503,pn983,pn104,pn1460,pn2117,pn1237,pn1949,pn224,pn1485,pn1776",TRUE,FALSE,"crs157,crs137,case163","crs100,crs153,crs122",
2014-01-20T21:33:41Z,2014-01-20T21:41:01Z,4, Philippe Pasquier,pn1579,,"pn1626,to103,pn1183,pn534,pn1452,pn541,pn1845,pn547,pn648,pn2119","pn1183,pn1626,pn1452","pn541,pn547","pn2119,pn1845,pn534,pn648",to103,"pn541,pn1452,pn547,pn1183,crs143,pn1626","pn1709,pn737,pn2394,pn1034,pn704,pn614,pn1095,to114,pn1192,pn288",FALSE,FALSE,"crs122,crs144,crs143","sig103,case163,case138",
2014-01-20T21:32:41Z,2014-01-20T21:42:16Z,3, Paul Marshall,pn1978,,"pn1646,pn1704,pn166,pn2220,pn1732,pn2226,pn905,pn1410,pn1325,pn1632","pn1732,pn905,pn2220,pn576,pn2226","pn1632,pn1325,pn166,pn1410,pn602","pn2119,pn1916,pn248,pn1982","pn1646,pn1475,pn2134,pn1704,pn2128,pn1932","pn2220,pn2226,pn2134,pn166,pn576,pn1325,pn1632,pn1475,pn602,case163,pn905,pn1646,pn1732","pn2134,pn1916,pn2119,pn1475,pn602,pn1982,pn1932,pn576,pn2128,pn248",TRUE,TRUE,"case163,sig112,crs153","sig103,case138,sig110",
2014-01-20T21:37:30Z,2014-01-20T21:42:16Z,4, Paul Johns,pn1351,,"pn1110,pn2214,pn1282,pn2153,pn838,pn2303,pn806,pn641,pn345,pn1471","pn1471,pn806,pn2153,pn345","pn641,pn1282,pn2214",pn2303,"pn1110,pn838","pn806,pn2214,pn641,pn2153,pn345,crs122","pn455,pn905,pn219,pn1227,pn493,pn1425,pn1295,pn426,pn897,pn1092",FALSE,TRUE,"crs122,crs106,case163","crs121,crs129,crs138",
2014-01-20T21:04:35Z,2014-01-20T21:42:29Z,2, Chee Siang Ang,pn444,,"pn1896,pn1569,pn1756,pn977,pn1918,to111,pn1923,pn1800,pn975,pn2074","pn1923,pn1896","to111,pn1800,pn975",pn1918,"pn1756,pn1569,pn2074,pn977","pn2074,to111,pn975,pn1800,pn1896,pn1923","pn2274,pn734,pn906,pn704,pn1264,pn1171,pn245,pn847,pn2090,pn1413",FALSE,FALSE,"crs115,sig103,crs122","case138,crs129,sig112",
2014-01-20T21:27:08Z,2014-01-20T21:42:32Z,1,Abigail Durrant,pn1325,,"pn1268,pn1978,pn2160,pn905,pn1806,pn1682,pn255,pn219,pn2401,pn2226","pn905,pn2160,pn1268","pn1978,pn2226,pn255","pn219,pn1806","pn1682,pn2401","pn905,pn1268,pn1806,pn1682,pn2160,pn1978","pn455,pn1428,pn1092,pn166,pn1710,pn2140,pn1227,pn941,pn345,pn1034",FALSE,FALSE,"crs160,crs161,crs111","crs100,crs123,crs157",
2014-01-20T21:41:22Z,2014-01-20T21:44:53Z,2, Niels Henze,pn1282,,"pn1818,pn2441,pn641,pn1351,pn1275,pn2084,pn1186,pn806,pn1750,pn2525","pn641,pn2525,pn1186","pn1257,pn806,pn2175,pn2441,pn2084","pn1750,pn1818,pn1269,pn1275","pn385,pn2472,pn1188,pn319,pn2150,pn1351,pn1865","pn1275,pn1351,crs153,pn806,pn641,pn2525,pn1186","pn672,pn1257,pn1188,pn319,pn2150,pn2472,pn2175,pn385,pn1269,pn1865",TRUE,FALSE,"crs153,case118,sig109","crs129,case176,crs161",
2014-01-20T21:25:57Z,2014-01-20T21:45:06Z,4,,pn343,,"pn113,pn1092,pn2157,pn426,pn1007,pn428,pn1936,pn2117,pn1046,pn896","pn1473,pn1092,pn113,pn1057","pn426,pn896,pn428,pn1007,pn1046,pn2157",pn1936,"pn756,pn2117,pn386,pn425,pn1488,pn2372,pn1700,pn2394,pn2022","pn896,pn428,pn1007,pn426,pn113,pn2117,pn2157,pn1092,pn1936,pn1046","pn2022,pn2372,pn425,pn1700,pn1057,pn1488,pn756,pn2394,pn386,pn1473",TRUE,FALSE,"crs153,crs144,crs122","crs143,crs142,crs156",
2014-01-20T21:45:11Z,2014-01-20T21:46:55Z,1,Nick Taylor,pn576,,"pn1732,pn1460,pn1518,pn2140,pn118,pn2303,pn862,pn279,pn1978,pn1646","pn2140,pn1978","pn118,pn1646,pn2129,pn2220","pn1460,pn1268,pn534,pn866,pn2020,pn2016,pn2327,pn2303","pn687,pn166,pn1732,pn279,pn862,pn1518","pn2220,pn279,pn118,pn862,pn1646,pn2129,pn2140,pn1978,pn1732","pn1268,pn866,pn2016,pn2129,pn687,pn2020,pn2220,pn534,pn2327,pn166",TRUE,TRUE,"crs101,sig103,sig111","sig110,sig117,crs121",
2014-01-20T20:45:15Z,2014-01-20T21:47:12Z,1,Marianna Obrist,pn320,,"pn1242,pn2358,pn319,pn2129,pn1820,to102,pn419,pn728,pn639,pn1732","pn319,pn728,pn419",,pn1732,"pn639,pn1820,pn2358,pn1242,pn2129,to102",,"pn2202,to128,pn2303,to107,pn866,to105,to108,pn1518,to106,pn1241",FALSE,FALSE,"crs121,sig103,crs129","case163,sig110,sig107",
2014-01-20T21:45:16Z,2014-01-20T21:47:44Z,3," 
Niels Henze",pn1269,,"to105,pn435,pn2168,pn389,pn1275,pn2490,pn1776,pn279,pn166,pn847","pn1776,pn279,to105",pn2168,"pn2490,pn847,pn389","pn166,pn435,pn1275","pn1275,pn2168","pn692,pn319,pn2472,pn1020,pn1257,pn1336,pn1845,pn965,pn643,pn2150",FALSE,FALSE,"crs129,crs123,sig103","crs124,crs144,case173",
2014-01-20T21:42:11Z,2014-01-20T21:48:24Z,1,Luis A. Leiva,pn404,,"to118,pn714,pn138,pn1800,pn1700,pn2454,pn2464,to135,pn245,pn541","to118,pn138,to135,pn1700,pn2454,pn2464","pn2090,pn2157","pn164,pn541,pn1264,pn245,pn121,pn1704,pn845","pn739,pn1482,pn714,pn1800,pn1423","pn2454,sig118,to135,pn2464,pn2157","pn1264,pn2090,pn1482,pn1423,pn121,pn739,pn2157,pn164,pn845,pn1704",TRUE,TRUE,"sig118,crs156,crs101","crs153,crs144,crs111",
2014-01-20T21:41:40Z,2014-01-20T21:48:29Z,2," Nathalie Henry Riche 
",pn845,,"to126,to128,pn1171,pn1015,pn796,pn1783,pn2027,pn714,pn1911,pn1503","pn1015,pn337,to126,to128,pn2442","pn1446,pn1503,pn1316,pn1911,pn1472,pn2027,pn701,pn1337,pn796","pn164,pn714,pn245,pn1800,pn1171",pn1783,"pn1911,pn1472,pn796,pn337,pn2442,pn1446,pn2027,to126,pn701","pn1472,pn1446,pn2442,pn1316,pn701,pn1337,pn337,pn1800,pn245,pn164",TRUE,TRUE,"crs142,crs158,crs149","crs116,crs105,crs137",
2014-01-20T21:15:14Z,2014-01-20T21:48:43Z,1,Dan Morris,pn876,,"pn1426,pn235,pn2242,pn1796,pn2003,pn737,pn1055,pn1237,pn493,to134",,"pn235,pn737,pn1969,pn2003,pn1426,pn493,pn1055","pn1635,pn183,pn734,pn288,pn428,pn1796,pn241,to134,pn2293,pn2242,pn673,pn1237,pn1057",,,"pn288,pn734,pn1969,pn1057,pn428,pn2293,pn241,pn1635,pn673,pn183",TRUE,TRUE,"crs161,crs122,crs123","crs153,crs101,crs116",
2014-01-20T21:14:56Z,2014-01-20T21:48:49Z,1,Liang Gou,pn2380,,"pn1398,pn255,pn590,pn1806,pn785,pn1525,pn400,pn1413,pn2094,pn2489","pn400,pn785,pn255","pn590,pn1525,pn2094,pn1806,pn2489,pn1413,pn1398",,,"pn255,pn400,crs161,pn785,pn1806,pn1398","pn1488,pn1675,pn2328,pn2112,pn975,pn2417,pn2119,pn2128,pn897,pn1399",FALSE,FALSE,"crs161,crs123,crs122","crs143,case138,sig103",
2014-01-20T21:41:51Z,2014-01-20T21:49:31Z,1,Soroush Vosoughi,pn111,,"pn601,pn420,pn235,pn2003,pn1337,pn1099,pn139,pn1911,pn621,pn2406","pn235,pn2003,pn601,pn420","pn139,pn621",,"pn1911,pn2406,pn1099,pn1337","pn601,pn235,pn1099,crs138,crs122,pn2003","pn734,pn1983,pn395,pn1081,pn916,pn1225,pn796,pn2442,pn138,pn966",FALSE,FALSE,"crs138,crs122,crs137","crs116,crs124,crs129",
2014-01-20T21:00:05Z,2014-01-20T21:49:36Z,1,Marianna Obrist,pn319,,"pn116,pn728,to102,pn1275,pn2129,to120,pn1558,pn791,pn419,pn320","pn320,pn728,pn419",,"pn116,to120,pn1275,pn1558,pn791","pn2129,to102",,"to108,to107,pn2084,pn2112,pn1269,pn2525,pn847,pn1518,to106,pn1579",FALSE,FALSE,"crs122,crs161,crs108","crs100,crs142,crs149",
2014-01-20T21:45:24Z,2014-01-20T21:50:08Z,4, Scott E. Hudson,pn235,,"pn799,pn2003,pn111,pn495,pn730,pn438,pn2022,pn734,pn521,pn718",pn521,"pn2090,pn847,pn111,pn799","pn1635,pn288,pn730,pn428,pn1225,pn438,pn673,pn2022,pn2157,pn2442,pn796","pn718,pn734,pn2003,pn495","pn730,pn799,pn718,pn521,pn438,pn495,pn2022","pn1635,pn673,pn796,pn2442,pn2157,pn1225,pn2090,pn847,pn288,pn428",TRUE,FALSE,"crs137,crs160,crs122","crs113,case138,crs158",
2014-01-20T21:46:26Z,2014-01-20T21:52:32Z,1,Melanie Feinberg,pn581,,"pn2140,pn1413,pn999,pn455,pn2011,pn555,pn2128,pn1071,to120,pn1667","pn2140,pn701,pn999","pn2128,pn1095,pn2011,pn1710","pn2358,pn1442,to120,pn810,pn1071,pn1452,pn1667,pn1190,pn555,pn1413","pn1268,pn455","pn999,pn2011,pn2140","pn701,pn1095,pn2358,pn1710,pn1268,pn1452,pn1442,pn1190,pn2134,pn810",TRUE,FALSE,"crs105,crs121,crs157","crs122,crs129,case138",
2014-01-20T21:48:31Z,2014-01-20T21:52:34Z,2, Mark Hancock,pn1756,,"pn1936,pn2022,pn2041,pn736,pn965,pn426,pn389,pn1727,pn2119,pn1225","pn426,pn965,pn1936","pn2119,pn1225,pn2022,pn2041,pn389",pn736,pn1727,"pn426,pn2119,pn965,pn389,pn1936,pn2022","pn276,pn1932,pn264,pn1911,pn1513,pn977,pn1186,pn1193,pn2159,pn1646",FALSE,FALSE,"case115,crs111,crs149","crs138,crs153,sig118",
2014-01-20T21:48:01Z,2014-01-20T21:53:39Z,5, Max L. Wilson,pn183,,"pn1756,pn1514,pn673,pn2105,pn366,pn1628,pn1337,pn648,pn1987,pn1471","pn673,pn1471,pn648,pn1987",pn2105,"pn138,pn1225,pn1628,pn1007,pn916,pn1099,pn389,pn1399,pn796","pn1756,pn2031,pn366,pn1514,pn1337,pn2442","pn1987,pn648,pn1471,pn2105,case115","pn138,pn389,pn1225,pn2442,pn1099,pn1007,pn2031,pn1399,pn916,pn796",TRUE,FALSE,"crs122,case115,crs101","crs149,case138,crs116",
2014-01-20T21:50:48Z,2014-01-20T21:54:08Z,2, Marc Langheinrich,pn1776,,"pn2112,pn2525,pn1269,pn2168,pn1200,pn589,pn205,to105,pn2463,pn785","pn1269,to105","pn2168,pn785","pn589,pn2525,pn205,pn2463","pn1200,pn2112","to105,pn2112,pn1269,pn785","pn1336,pn400,pn279,pn255,pn425,pn191,pn2447,pn142,pn166,pn1460",FALSE,FALSE,"crs153,case138,crs123","crs137,sig107,crs129",
2014-01-20T21:37:11Z,2014-01-20T21:55:04Z,1,Gilles Bailly,pn750,,"pn1293,pn2560,pn583,pn1071,pn1982,pn1057,pn1916,pn272,pn405,pn626","pn292,pn1982","pn1071,pn626",,,"pn988,pn1982,pn626","pn292,pn951,pn2128,pn431,pn189,pn1473,pn737,pn2105,pn2119,pn988",TRUE,TRUE,"crs129,crs102,crs111","case147,crs116,crs137",
2014-01-20T21:50:44Z,2014-01-20T21:55:52Z,undefined, James A. Colley,pn1192,,"pn2244,pn1514,pn2522,pn155,to117,pn1707,pn1252,to106,pn399,pn1579","to117,to136,to106,pn1707,pn2244,pn1252,pn155",to104,"to112,pn2115,pn2134,pn1241,pn2522,pn1976,pn1628,pn399,pn248,pn1579,pn1475,pn1514",,"pn2244,pn1252,pn1707,to106,to136,to117,pn155","pn1976,pn2134,pn2115,pn248,pn1241,pn1475,to112,to136,to104,pn1628",TRUE,TRUE,"case138,sig103,crs153","crs123,sig119,crs143",
2014-01-20T21:55:16Z,2014-01-20T21:57:06Z,1,Eric Gilbert,pn691,,"pn1236,pn1414,pn1343,pn583,pn345,pn601,pn1255,pn806,pn1490,pn139","pn1255,pn1490",pn139,"pn1343,pn601,pn806,pn583,pn345,pn1414",pn1236,"pn1255,pn139,pn345,pn1236","pn1351,pn1227,pn897,pn1425,pn905,pn455,pn1092,pn361,pn426,pn1295",FALSE,FALSE,"sig111,crs146,sig103","case115,crs161,crs116",
2014-01-20T21:47:36Z,2014-01-20T21:59:47Z,1,Daryl Weir,pn2454,,"pn2464,pn1046,pn2157,pn2117,pn2372,pn138,to135,pn330,pn583,pn428","pn138,pn404,to135,pn1046,pn2464","to118,pn2117,pn428,pn2372,pn1700,pn2090,pn1007,pn583,pn2157,pn977,pn1057",pn589,"pn425,pn1488,pn330","crs153,sig118,pn138,pn583,pn1057,pn2464,crs129,pn1046","to118,pn1007,pn1488,pn589,pn977,pn404,pn2090,pn425,pn1057,pn1700",TRUE,TRUE,"sig118,crs129,crs102","case150,crs122,crs153",
2014-01-20T21:52:13Z,2014-01-20T22:00:11Z,4," Derek Hansen 
",pn1518,,"pn1901,pn241,pn2046,pn758,pn799,pn1820,pn1183,pn2303,pn775,pn683","pn758,pn2046","pn1820,pn241,pn683",,"pn1901,pn775,pn1183,pn799,pn2303","pn683,pn758,pn1820,case147,pn1183,pn241,pn2046","pn866,pn2277,pn576,pn1758,pn1454,pn121,pn2084,pn2020,pn2327,pn687",FALSE,FALSE,"case147,case118,crs101","crs108,crs129,crs160",
2014-01-20T21:56:22Z,2014-01-20T22:01:13Z,2, Stephen J.. Payne,pn1071,,"pn626,pn2235,pn455,pn2128,pn292,to120,pn345,pn1413,pn750,pn1670",,"to120,pn2128,pn292,pn750,pn626,pn1413,pn345","pn1670,pn2235,pn455",,"pn292,pn750,pn2235","pn1982,pn1227,pn905,pn171,pn431,pn1032,pn1399,pn1558,pn139,pn650",FALSE,FALSE,"sig103,case138,crs122","crs116,crs149,crs153",
2014-01-20T21:54:09Z,2014-01-20T22:01:31Z,2," Thomas D.. LaToza 
",pn2451,,"pn654,pn2424,pn1425,pn2464,pn614,pn1473,pn222,pn1992,pn1513,pn228","pn1992,pn1425,pn2424","pn614,pn654,pn228","pn222,pn1513","pn1473,pn2464","pn2424,pn1425","pn425,pn2041,pn794,pn977,pn589,pn2031,pn428,pn1883,pn1007,pn755",FALSE,FALSE,"crs116,crs156,case138","crs129,sig107,crs153",
2014-01-20T21:04:10Z,2014-01-20T22:01:48Z,2, Ann Blandford,pn1242,,"pn219,pn686,pn1488,pn1377,pn2488,pn1296,pn924,pn653,pn420,pn1186",pn420,"pn1488,pn1186","pn924,pn1296","pn219,pn686,pn653,pn2488",,"pn905,pn455,pn1818,pn1227,pn1821,pn2041,pn601,pn345,pn787,pn1200",FALSE,FALSE,"crs153,crs129,case118","crs122,crs101,crs111",
2014-01-20T21:52:07Z,2014-01-20T22:01:51Z,1,Charles Perin,pn2242,,"pn845,pn714,pn966,pn337,pn796,pn1472,pn1447,pn1558,pn876,pn1796","pn337,pn845","pn966,pn1337","pn164,pn739,pn876,pn1460,pn714,pn1796,pn245,pn1704,pn1800,pn1472,pn1558","pn1447,pn1503,pn1911,pn2442,pn796",,"pn1337,pn1800,pn1911,pn739,pn1503,pn1460,pn164,pn1704,pn245,pn2442",TRUE,FALSE,"sig103,case150,crs116","crs106,crs121,crs153",
2014-01-20T21:52:21Z,2014-01-20T22:02:07Z,2, Kody Dillman,pn883,,"pn1958,pn1684,pn1333,pn443,pn2268,pn791,pn532,pn1199,pn1354,pn787","pn443,pn2268,pn791",pn1354,pn787,"pn532,pn1684,pn1958,pn1333,pn1199","pn2268,pn1354,pn791,pn443,pn1684","pn884,pn866,pn1821,pn1623,pn1736,pn2317,pn1750,pn761,pn796,pn2293",FALSE,FALSE,"crs147,crs146,crs122","crs121,crs123,crs106",
2014-01-20T21:52:21Z,2014-01-20T22:02:10Z,2, Kody Dillman,pn883,,"pn1958,pn1684,pn1333,pn443,pn2268,pn791,pn532,pn1199,pn1354,pn787","pn443,pn2268,pn791",pn1354,pn787,"pn532,pn1684,pn1958,pn1333,pn1199","pn2268,pn1354,pn791,pn443,pn1684","pn884,pn866,pn1821,pn1623,pn1736,pn2317,pn1750,pn761,pn796,pn2293",FALSE,FALSE,"crs147,crs146,crs122","crs121,crs123,crs106",
2014-01-20T22:02:51Z,2014-01-20T22:07:05Z,4, Jeffrey Nichols,pn255,,"pn590,pn2380,pn1776,pn400,pn405,pn1325,pn2094,pn785,pn139,pn1398",pn2380,"pn400,pn1398","pn1325,pn1776,pn139,pn405,pn2094,pn785",pn590,"pn2380,pn2094,pn139,pn405,pn785","pn1092,pn1227,pn1295,pn897,pn1425,pn455,pn119,pn426,pn361,pn1351",FALSE,FALSE,"sig103,crs122,crs123","crs149,crs100,crs144",
2014-01-20T22:03:16Z,2014-01-20T22:08:29Z,3,,pn686,,"pn1736,pn1446,pn2284,pn1377,pn1242,pn2525,pn639,pn2020,pn1298,pn2487",pn1377,pn639,"pn1446,pn2020","pn1736,pn1298,pn2525,pn1242,pn2284,pn2487","pn1298,pn1242,pn639,pn1377","pn2399,pn1684,pn1859,pn2074,pn191,pn1814,pn399,pn2214,pn1182,pn2001",FALSE,FALSE,"case118,sig107,crs124","case147,crs101,crs129",
2014-01-20T21:46:35Z,2014-01-20T22:08:43Z,4, Mary Czerwinski,pn1188,,"pn1099,pn490,pn2157,pn2454,pn2084,pn847,pn2153,pn428,pn1514,pn1275","pn490,pn2153,pn1514",,"pn847,pn1275,pn2157","pn428,pn2454,pn1099,pn2084","pn1514,pn2153,crs122,pn490","pn2022,pn1257,pn2150,pn2472,pn319,pn549,pn2090,pn1225,pn1269,to135",FALSE,FALSE,"crs122,crs111,sig118","crs116,case115,crs129",
2014-01-20T22:07:03Z,2014-01-20T22:10:08Z,3, Joey Scarr,pn988,,"pn1473,pn113,pn189,pn756,pn343,pn1092,pn2372,pn750,pn583,pn1490","pn189,pn113","pn343,pn756,pn2372,pn1473,pn750",pn1490,"pn1092,pn583","pn113,pn750,pn189","pn2117,pn799,pn1046,pn730,pn2394,pn386,pn405,pn626,pn1488,pn426",FALSE,FALSE,"crs153,crs147,crs129","crs144,case138,case118",
2014-01-20T22:04:58Z,2014-01-20T22:10:38Z,2, Charles Hendee,pn1222,,"pn583,pn1983,pn896,pn113,pn389,pn1583,pn1046,pn386,pn1883,pn2022","pn1583,pn104,pn113,pn1983,pn1883,pn1225,pn1046,pn2022","pn386,pn896,pn775,pn428,pn2029,pn583,pn794",pn1783,"pn389,pn1336,pn1936,pn2464","pn113,pn2464,crs122,pn386,pn104,pn2022,pn1046,pn896,crs111,pn1983,pn583,pn1883,pn1225,pn794,crs144,crs142,crs149,pn1583","pn1936,pn1225,pn775,pn1336,pn2029,pn428,pn1783,pn794,pn2464,pn104",TRUE,TRUE,"crs122,crs142,crs108","crs149,crs144,crs111",
2014-01-20T22:07:33Z,2014-01-20T22:10:55Z,2, Jeffrey Nichols,pn2488,,"pn924,pn1454,pn219,pn1296,pn653,pn1806,pn1341,pn1675,pn1242,pn2095","pn1341,pn2095,pn1806","pn219,pn653,pn1454",pn1242,"pn924,pn1675,pn1296","pn1454,pn219,crs161,pn1806,pn653","pn590,pn1236,pn1014,pn975,pn1954,pn1347,pn1330,pn1881,pn751,pn1763",FALSE,FALSE,"crs161,crs123,sig103","case138,crs121,crs156",
2014-01-20T21:26:22Z,2014-01-20T22:13:07Z,3, Stuart Reeves,pn1325,,"pn1268,pn1978,pn2160,pn905,pn1806,pn1682,pn255,pn219,pn2401,pn2226","pn2160,pn1978",pn1806,"pn219,pn1268,pn2401,pn255","pn905,pn1682,pn2226",,"pn455,pn1428,pn1092,pn166,pn1710,pn2140,pn1227,pn941,pn345,pn1034",FALSE,FALSE,"crs160,crs161,crs111","crs100,crs123,crs157",
2014-01-20T22:08:43Z,2014-01-20T22:13:09Z,6, Ann Blandford,pn761,,"pn1336,pn1707,pn1009,pn2284,pn121,pn493,pn2214,pn787,pn2274,pn2317","pn493,pn2274","pn2214,pn1707,pn1009",pn1336,"pn2284,pn121,pn2317,pn787",,"pn286,pn802,pn884,pn1120,pn1200,pn399,pn1055,pn1182,pn1684,pn1821",FALSE,FALSE,"sig111,case147,crs123","crs102,crs111,crs161",
2014-01-20T22:10:30Z,2014-01-20T22:14:32Z,1,Sarita Yardi. Schoenebeck,pn219,,"pn1821,pn1413,pn345,pn180,pn1036,pn2175,pn2266,pn2488,pn1806,pn139","pn1036,pn2266,pn345","pn180,pn1236,pn2488,pn2175,pn1413","pn139,pn905,pn1821,pn1806,pn601,pn1814",,"pn2266,pn345","pn1236,pn1814,pn905,pn1763,pn975,pn1954,pn1290,pn455,pn601,pn2095",TRUE,FALSE,"crs161,crs123,crs129","crs157,sig119,sig103",
2014-01-20T22:10:48Z,2014-01-20T22:14:33Z,1,Joey Scarr,pn189,,"pn641,pn750,pn198,pn796,pn581,pn2096,pn1337,pn1190,pn435,pn988","pn988,pn750","pn2119,pn626","pn1901,pn435,pn1442,pn1473,pn2048,pn1095,pn1190,pn581,pn1337,pn796","pn2096,pn198,pn113,pn389","pn2096,pn113,pn750,pn626,pn2119,pn988","pn1442,pn389,pn626,pn887,pn1901,pn1473,pn1095,pn113,pn2119,pn2048",TRUE,TRUE,"crs149,crs147,sig103","crs129,sig109,crs153",
2014-01-20T22:06:57Z,2014-01-20T22:15:47Z,4,,pn1372,,"pn896,pn2168,pn521,pn2022,pn2001,pn654,pn2447,pn1179,pn1958,pn672","pn2022,pn521","pn896,pn672","pn2117,pn1776,pn1485,pn654,pn1503,pn224,pn1237,pn2447","pn1460,pn2168,pn2001,pn983,pn104,pn1179","pn896,crs157,pn1179,pn521,pn672,pn2022","pn1503,pn983,pn104,pn1460,pn2117,pn1237,pn1949,pn224,pn1485,pn1776",TRUE,FALSE,"crs157,crs137,case163","crs100,crs153,crs122",
2014-01-20T22:13:41Z,2014-01-20T22:16:09Z,2,,pn1242,,"pn219,pn686,pn1488,pn1377,pn2488,pn1296,pn924,pn653,pn420,pn1186",pn787,,,,,"pn905,pn455,pn1818,pn1227,pn1821,pn2041,pn601,pn345,pn787,pn1200",TRUE,FALSE,"crs153,crs129,case118","crs122,crs101,crs111",
2014-01-20T21:54:39Z,2014-01-20T22:17:30Z,1,,pn104,,"pn755,pn977,pn2424,pn389,pn1200,pn2168,pn205,pn198,pn2447,pn1336","pn1200,pn672,pn2424","pn1776,pn1316,pn549","pn755,pn736,pn1485,pn1503,pn2454,pn983,pn198,pn1007,pn205,pn2447,pn389,pn977,pn1336",pn2168,"pn1007,pn1316,pn755,pn1200,pn1776,pn2424,pn389,pn672,pn198,pn205,pn2168","pn549,pn2454,pn1316,pn1007,pn1503,pn1485,pn983,pn672,pn1776,pn736",TRUE,TRUE,"crs153,sig110,crs137","case138,crs143,crs102",
